#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,last,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,wellname
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:17:49Z,10.349,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:17:59Z,10.348,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:18:09Z,10.349,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:18:20Z,10.349,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:18:30Z,10.349,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:18:40Z,10.348,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:18:51Z,10.348,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:19:01Z,10.347,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:19:11Z,10.348,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:19:22Z,10.349,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:19:32Z,10.349,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:19:42Z,10.348,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:19:53Z,10.35,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:20:03Z,10.349,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:20:13Z,10.351,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:20:24Z,10.349,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:20:34Z,10.349,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:20:44Z,10.35,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:20:55Z,10.35,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:21:05Z,10.35,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:21:15Z,10.35,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:21:26Z,10.351,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:21:36Z,10.349,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:21:46Z,10.35,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:21:57Z,10.349,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:22:07Z,10.349,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:22:17Z,10.352,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:22:28Z,10.349,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:22:38Z,10.349,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:22:48Z,10.347,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:22:59Z,10.348,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:23:09Z,10.349,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:23:19Z,10.348,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:23:31Z,10.35,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:23:41Z,10.349,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:23:51Z,10.35,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:24:02Z,10.35,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:24:12Z,10.35,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:24:23Z,10.351,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:24:33Z,10.349,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:24:43Z,10.351,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:24:54Z,10.349,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:25:04Z,10.35,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:25:14Z,10.35,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:25:25Z,10.351,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:25:35Z,10.35,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:25:45Z,10.348,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:25:56Z,10.349,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:26:06Z,10.35,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:26:16Z,10.349,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:26:27Z,10.348,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:26:37Z,10.349,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:26:47Z,10.348,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:26:58Z,10.349,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:27:08Z,10.348,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:27:18Z,10.347,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:27:29Z,10.346,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:27:39Z,10.347,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:27:49Z,10.346,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:28:00Z,10.346,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:28:10Z,10.347,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:28:20Z,10.344,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:28:31Z,10.344,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:28:41Z,10.345,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:28:51Z,10.346,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:29:02Z,10.346,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:29:12Z,10.346,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:29:22Z,10.345,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:29:33Z,10.347,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:29:43Z,10.347,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:29:53Z,10.347,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:30:04Z,10.347,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:30:14Z,10.347,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:30:24Z,10.347,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:30:35Z,10.347,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:30:45Z,10.347,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:30:55Z,10.347,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:31:06Z,10.346,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:31:16Z,10.347,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:31:26Z,10.345,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:31:37Z,10.347,Stroke Period,sensors,9
,,0,2023-12-06T20:31:49.813624799Z,2023-12-08T20:31:49.813624799Z,2023-12-06T21:31:47Z,10.345,Stroke Period,sensors,9
