Date UTC,Time UTC,Date Local (America/Los_Angeles),Time Local (America/Los_Angeles),Value (psi)
2019-12-16,05:13:19,2019-12-15,21:13:19,133.53043997202357
2019-12-16,05:13:20,2019-12-15,21:13:20,133.4274688435802
2019-12-16,05:13:21,2019-12-15,21:13:21,133.29113301576416
2019-12-16,05:13:22,2019-12-15,21:13:22,133.19830673886793
2019-12-16,05:13:23,2019-12-15,21:13:23,133.09968213931603
2019-12-16,05:13:24,2019-12-15,21:13:24,132.999605746
2019-12-16,05:13:25,2019-12-15,21:13:25,132.84876968534437
2019-12-16,05:13:26,2019-12-15,21:13:26,132.87342362213207
2019-12-16,05:13:27,2019-12-15,21:13:27,132.6732708355
2019-12-16,05:13:28,2019-12-15,21:13:28,132.61380925797644
2019-12-16,05:13:29,2019-12-15,21:13:29,132.5180793935519
2019-12-16,05:13:30,2019-12-15,21:13:30,132.44410873078772
2019-12-16,05:13:31,2019-12-15,21:13:31,132.34548413123585
2019-12-16,05:13:32,2019-12-15,21:13:32,132.1989945994717
2019-12-16,05:13:33,2019-12-15,21:13:33,132.06556235918396
2019-12-16,05:13:34,2019-12-15,21:13:34,131.9263229438396
2019-12-16,05:13:35,2019-12-15,21:13:35,131.8320537255802
2019-12-16,05:13:36,2019-12-15,21:13:36,131.7812852058396
2019-12-16,05:13:37,2019-12-15,21:13:37,131.6478529655519
2019-12-16,05:13:38,2019-12-15,21:13:38,131.4984686986604
2019-12-16,05:13:39,2019-12-15,21:13:39,131.43609468120752
2019-12-16,05:13:40,2019-12-15,21:13:40,131.35632569578772
2019-12-16,05:13:41,2019-12-15,21:13:41,131.19823951871228
2019-12-16,05:13:42,2019-12-15,21:13:42,131.16343187797645
2019-12-16,05:13:43,2019-12-15,21:13:43,131.00243326097169
2019-12-16,05:13:44,2019-12-15,21:13:44,130.94587527097644
2019-12-16,05:13:45,2019-12-15,21:13:45,130.88495304728772
2019-12-16,05:13:46,2019-12-15,21:13:46,130.7689246273679
2019-12-16,05:13:47,2019-12-15,21:13:47,130.6499926199198
2019-12-16,05:13:48,2019-12-15,21:13:48,130.6499926199198
2019-12-16,05:13:49,2019-12-15,21:13:49,130.54556969771227
2019-12-16,05:13:50,2019-12-15,21:13:50,130.47739735760376
2019-12-16,05:13:51,2019-12-15,21:13:51,130.34686870484435
2019-12-16,05:13:52,2019-12-15,21:13:52,130.33526320713207
2019-12-16,05:13:53,2019-12-15,21:13:53,130.24824410529249
2019-12-16,05:13:54,2019-12-15,21:13:54,130.03938940847644
2019-12-16,05:13:55,2019-12-15,21:13:55,130.0089282966321
2019-12-16,05:13:56,2019-12-15,21:13:56,129.9103036970802
2019-12-16,05:13:57,2019-12-15,21:13:57,129.8305347116604
2019-12-16,05:13:58,2019-12-15,21:13:58,129.74931393247644
2019-12-16,05:13:59,2019-12-15,21:13:59,129.69129529631604
2019-12-16,05:14:00,2019-12-15,21:14:00,129.6492375391604
2019-12-16,05:14:01,2019-12-15,21:14:01,129.48823892215563
2019-12-16,05:14:02,2019-12-15,21:14:02,129.3881625288396
2019-12-16,05:14:03,2019-12-15,21:14:03,129.2431247908396
2019-12-16,05:14:04,2019-12-15,21:14:04,129.18656680084436
2019-12-16,05:14:05,2019-12-15,21:14:05,129.0734331160519
2019-12-16,05:14:06,2019-12-15,21:14:06,129.01251974476415
2019-12-16,05:14:07,2019-12-15,21:14:07,128.92984717181605
2019-12-16,05:14:08,2019-12-15,21:14:08,128.9022896475
2019-12-16,05:14:09,2019-12-15,21:14:09,128.77030920097644
2019-12-16,05:14:10,2019-12-15,21:14:10,128.7311461789481
2019-12-16,05:14:11,2019-12-15,21:14:11,128.66732922013207
2019-12-16,05:14:12,2019-12-15,21:14:12,128.5687046205802
2019-12-16,05:14:13,2019-12-15,21:14:13,128.4425224967123
2019-12-16,05:14:14,2019-12-15,21:14:14,128.48023372497644
2019-12-16,05:14:15,2019-12-15,21:14:15,128.3801573316604
2019-12-16,05:14:16,2019-12-15,21:14:16,128.3148885790802
2019-12-16,05:14:17,2019-12-15,21:14:17,128.26702364686793
2019-12-16,05:14:18,2019-12-15,21:14:18,128.21481218576415
2019-12-16,05:14:19,2019-12-15,21:14:19,128.17130263484435
2019-12-16,05:14:20,2019-12-15,21:14:20,128.13938972923583
2019-12-16,05:14:21,2019-12-15,21:14:21,128.02626489684437
2019-12-16,05:14:22,2019-12-15,21:14:22,127.87107345489623
2019-12-16,05:14:23,2019-12-15,21:14:23,127.87396819002356
2019-12-16,05:14:24,2019-12-15,21:14:24,127.79130446947644
2019-12-16,05:14:25,2019-12-15,21:14:25,127.705728309
2019-12-16,05:14:26,2019-12-15,21:14:26,127.56214236476416
2019-12-16,05:14:27,2019-12-15,21:14:27,127.48526811447168
2019-12-16,05:14:28,2019-12-15,21:14:28,127.42145115565565
2019-12-16,05:14:29,2019-12-15,21:14:29,127.35619125547645
2019-12-16,05:14:30,2019-12-15,21:14:30,127.2488558933396
2019-12-16,05:14:31,2019-12-15,21:14:31,127.26191318481604
2019-12-16,05:14:32,2019-12-15,21:14:32,127.15313488131603
2019-12-16,05:14:33,2019-12-15,21:14:33,127.11252006552355
2019-12-16,05:14:34,2019-12-15,21:14:34,127.05885681065564
2019-12-16,05:14:35,2019-12-15,21:14:35,126.97038591505188
2019-12-16,05:14:36,2019-12-15,21:14:36,126.91962624771227
2019-12-16,05:14:37,2019-12-15,21:14:37,126.76007942447168
2019-12-16,05:14:38,2019-12-15,21:14:38,126.71511807978771
2019-12-16,05:14:39,2019-12-15,21:14:39,126.61504168647168
2019-12-16,05:14:40,2019-12-15,21:14:40,126.54687819876416
2019-12-16,05:14:41,2019-12-15,21:14:41,126.51786888068396
2019-12-16,05:14:42,2019-12-15,21:14:42,126.4584073031604
2019-12-16,05:14:43,2019-12-15,21:14:43,126.35397552855189
2019-12-16,05:14:44,2019-12-15,21:14:44,126.3713793489198
2019-12-16,05:14:45,2019-12-15,21:14:45,126.27855307202356
2019-12-16,05:14:46,2019-12-15,21:14:46,126.22344687579248
2019-12-16,05:14:47,2019-12-15,21:14:47,126.14512083173584
2019-12-16,05:14:48,2019-12-15,21:14:48,126.13351533402356
2019-12-16,05:14:49,2019-12-15,21:14:49,126.07260196273585
2019-12-16,05:14:50,2019-12-15,21:14:50,126.00443847502832
2019-12-16,05:14:51,2019-12-15,21:14:51,125.85794894326416
2019-12-16,05:14:52,2019-12-15,21:14:52,125.8564971495
2019-12-16,05:14:53,2019-12-15,21:14:53,125.80283389463207
2019-12-16,05:14:54,2019-12-15,21:14:54,125.69695917866039
2019-12-16,05:14:55,2019-12-15,21:14:55,125.65924795039624
2019-12-16,05:14:56,2019-12-15,21:14:56,125.66359447928772
2019-12-16,05:14:57,2019-12-15,21:14:57,125.54611426560376
2019-12-16,05:14:58,2019-12-15,21:14:58,125.50696009597644
2019-12-16,05:14:59,2019-12-15,21:14:59,125.43298943321228
2019-12-16,05:15:00,2019-12-15,21:15:00,125.40543190889623
2019-12-16,05:15:01,2019-12-15,21:15:01,125.35176865402832
2019-12-16,05:15:02,2019-12-15,21:15:02,125.1820681268396
2019-12-16,05:15:03,2019-12-15,21:15:03,125.20962565115563
2019-12-16,05:15:04,2019-12-15,21:15:04,125.07909699839624
2019-12-16,05:15:05,2019-12-15,21:15:05,124.99062610279248
2019-12-16,05:15:06,2019-12-15,21:15:06,124.91665544002832
2019-12-16,05:15:07,2019-12-15,21:15:07,124.84268477726415
2019-12-16,05:15:08,2019-12-15,21:15:08,124.79481984505188
2019-12-16,05:15:09,2019-12-15,21:15:09,124.7034453619198
2019-12-16,05:15:10,2019-12-15,21:15:10,124.57871503181605
2019-12-16,05:15:11,2019-12-15,21:15:11,124.54535918484436
2019-12-16,05:15:12,2019-12-15,21:15:12,124.4641384056604
2019-12-16,05:15:13,2019-12-15,21:15:13,124.43367729381605
2019-12-16,05:15:14,2019-12-15,21:15:14,124.39016774289624
2019-12-16,05:15:15,2019-12-15,21:15:15,124.34520639821228
2019-12-16,05:15:16,2019-12-15,21:15:16,124.23787988847644
2019-12-16,05:15:17,2019-12-15,21:15:17,124.13344811386791
2019-12-16,05:15:18,2019-12-15,21:15:18,124.10589058955188
2019-12-16,05:15:19,2019-12-15,21:15:19,124.00726599
2019-12-16,05:15:20,2019-12-15,21:15:20,123.88688218878772
2019-12-16,05:15:21,2019-12-15,21:15:21,123.82306522997168
2019-12-16,05:15:22,2019-12-15,21:15:22,123.789709383
2019-12-16,05:15:23,2019-12-15,21:15:23,123.72589242418395
2019-12-16,05:15:24,2019-12-15,21:15:24,123.6519217614198
2019-12-16,05:15:25,2019-12-15,21:15:25,123.59825850655189
2019-12-16,05:15:26,2019-12-15,21:15:26,123.5503935743396
2019-12-16,05:15:27,2019-12-15,21:15:27,123.47352817644811
2019-12-16,05:15:28,2019-12-15,21:15:28,123.42566324423584
2019-12-16,05:15:29,2019-12-15,21:15:29,123.40246110121228
2019-12-16,05:15:30,2019-12-15,21:15:30,123.32703864468395
2019-12-16,05:15:31,2019-12-15,21:15:31,123.22986583889625
2019-12-16,05:15:32,2019-12-15,21:15:32,123.21101022476417
2019-12-16,05:15:33,2019-12-15,21:15:33,123.1877992293396
2019-12-16,05:15:34,2019-12-15,21:15:34,123.13558776823584
2019-12-16,05:15:35,2019-12-15,21:15:35,123.1297894455802
2019-12-16,05:15:36,2019-12-15,21:15:36,123.10513550879249
2019-12-16,05:15:37,2019-12-15,21:15:37,122.9702426223396
2019-12-16,05:15:38,2019-12-15,21:15:38,122.93688677536792
2019-12-16,05:15:39,2019-12-15,21:15:39,122.84841587976416
2019-12-16,05:15:40,2019-12-15,21:15:40,122.846964086
2019-12-16,05:15:41,2019-12-15,21:15:41,122.75413780910375
2019-12-16,05:15:42,2019-12-15,21:15:42,122.70772467065564
2019-12-16,05:15:43,2019-12-15,21:15:43,122.65696500331605
2019-12-16,05:15:44,2019-12-15,21:15:44,122.6149072461604
2019-12-16,05:15:45,2019-12-15,21:15:45,122.53223467321229
2019-12-16,05:15:46,2019-12-15,21:15:46,122.50032176760377
2019-12-16,05:15:47,2019-12-15,21:15:47,122.4191009884198
2019-12-16,05:15:48,2019-12-15,21:15:48,122.3828415539198
2019-12-16,05:15:49,2019-12-15,21:15:49,122.39154346410376
2019-12-16,05:15:50,2019-12-15,21:15:50,122.40024537428772
2019-12-16,05:15:51,2019-12-15,21:15:51,122.2958224520802
2019-12-16,05:15:52,2019-12-15,21:15:52,122.23925560968397
2019-12-16,05:15:53,2019-12-15,21:15:53,122.15948662426416
2019-12-16,05:15:54,2019-12-15,21:15:54,122.01879541515564
2019-12-16,05:15:55,2019-12-15,21:15:55,121.98253598065564
2019-12-16,05:15:56,2019-12-15,21:15:56,121.95788204386793
2019-12-16,05:15:57,2019-12-15,21:15:57,121.87956485221228
2019-12-16,05:15:58,2019-12-15,21:15:58,121.82590159734436
2019-12-16,05:15:59,2019-12-15,21:15:59,121.82009442228772
2019-12-16,05:16:00,2019-12-15,21:16:00,121.78528678155187
2019-12-16,05:16:01,2019-12-15,21:16:01,121.7736812838396
2019-12-16,05:16:02,2019-12-15,21:16:02,121.67796027181603
2019-12-16,05:16:03,2019-12-15,21:16:03,121.5633836456604
2019-12-16,05:16:04,2019-12-15,21:16:04,121.58368220115564
2019-12-16,05:16:05,2019-12-15,21:16:05,121.51551871344812
2019-12-16,05:16:06,2019-12-15,21:16:06,121.52567241739624
2019-12-16,05:16:07,2019-12-15,21:16:07,121.49230771802355
2019-12-16,05:16:08,2019-12-15,21:16:08,121.43139434673584
2019-12-16,05:16:09,2019-12-15,21:16:09,121.43864446315564
2019-12-16,05:16:10,2019-12-15,21:16:10,121.38643300205187
2019-12-16,05:16:11,2019-12-15,21:16:11,121.35597189020751
2019-12-16,05:16:12,2019-12-15,21:16:12,121.32551963076416
2019-12-16,05:16:13,2019-12-15,21:16:13,121.31536592681604
2019-12-16,05:16:14,2019-12-15,21:16:14,121.27475111102356
2019-12-16,05:16:15,2019-12-15,21:16:15,121.25445255552832
2019-12-16,05:16:16,2019-12-15,21:16:16,121.19498212560376
2019-12-16,05:16:17,2019-12-15,21:16:17,121.10505943623583
2019-12-16,05:16:18,2019-12-15,21:16:18,121.18482842165564
2019-12-16,05:16:19,2019-12-15,21:16:19,121.18773200918396
2019-12-16,05:16:20,2019-12-15,21:16:20,121.22108785615563
2019-12-16,05:16:21,2019-12-15,21:16:21,121.16742460128772
2019-12-16,05:16:22,2019-12-15,21:16:22,121.1282704316604
2019-12-16,05:16:23,2019-12-15,21:16:23,121.0847520283396
2019-12-16,05:16:24,2019-12-15,21:16:24,121.06880000173584
2019-12-16,05:16:25,2019-12-15,21:16:25,121.02963697970752
2019-12-16,05:16:26,2019-12-15,21:16:26,120.97887731236791
2019-12-16,05:16:27,2019-12-15,21:16:27,120.91941573484436
2019-12-16,05:16:28,2019-12-15,21:16:28,120.94406967163208
2019-12-16,05:16:29,2019-12-15,21:16:29,120.9977329265
2019-12-16,05:16:30,2019-12-15,21:16:30,120.94116608410376
2019-12-16,05:16:31,2019-12-15,21:16:31,120.88025271281604
2019-12-16,05:16:32,2019-12-15,21:16:32,120.93681955521228
2019-12-16,05:16:33,2019-12-15,21:16:33,120.8962047394198
2019-12-16,05:16:34,2019-12-15,21:16:34,120.89185821052833
2019-12-16,05:16:35,2019-12-15,21:16:35,120.82949304547644
2019-12-16,05:16:36,2019-12-15,21:16:36,120.8526951885
2019-12-16,05:16:37,2019-12-15,21:16:37,120.8381949556604
2019-12-16,05:16:38,2019-12-15,21:16:38,120.89040641676416
2019-12-16,05:16:39,2019-12-15,21:16:39,120.85705056979248
2019-12-16,05:16:40,2019-12-15,21:16:40,120.89475294565564
2019-12-16,05:16:41,2019-12-15,21:16:41,120.86575247997644
2019-12-16,05:16:42,2019-12-15,21:16:42,120.98612742878773
2019-12-16,05:16:43,2019-12-15,21:16:43,121.02819403834437
2019-12-16,05:16:44,2019-12-15,21:16:44,121.01368495310376
2019-12-16,05:16:45,2019-12-15,21:16:45,121.03834774229249
2019-12-16,05:16:46,2019-12-15,21:16:46,121.07605011815564
2019-12-16,05:16:47,2019-12-15,21:16:47,121.04704965247645
2019-12-16,05:16:48,2019-12-15,21:16:48,121.02963697970752
2019-12-16,05:16:49,2019-12-15,21:16:49,121.03689594852833
2019-12-16,05:16:50,2019-12-15,21:16:50,121.03689594852833
2019-12-16,05:16:51,2019-12-15,21:16:51,120.9904828100802
2019-12-16,05:16:52,2019-12-15,21:16:52,121.04994438760376
2019-12-16,05:16:53,2019-12-15,21:16:53,121.09490573228771
2019-12-16,05:16:54,2019-12-15,21:16:54,121.07605011815564
2019-12-16,05:16:55,2019-12-15,21:16:55,121.04269427118396
2019-12-16,05:16:56,2019-12-15,21:16:56,121.0920109971604
2019-12-16,05:16:57,2019-12-15,21:16:57,121.06734820797168
2019-12-16,05:16:58,2019-12-15,21:16:58,121.1572708973396
2019-12-16,05:16:59,2019-12-15,21:16:59,121.21093415220751
2019-12-16,05:17:00,2019-12-15,21:17:00,121.2297897663396
2019-12-16,05:17:01,2019-12-15,21:17:01,121.10505943623583
2019-12-16,05:17:02,2019-12-15,21:17:02,121.02383865705188
2019-12-16,05:17:03,2019-12-15,21:17:03,121.04704965247645
2019-12-16,05:17:04,2019-12-15,21:17:04,121.00063651402832
2019-12-16,05:17:05,2019-12-15,21:17:05,121.00063651402832
2019-12-16,05:17:06,2019-12-15,21:17:06,120.93681955521228
2019-12-16,05:17:07,2019-12-15,21:17:07,120.8019355211604
2019-12-16,05:17:08,2019-12-15,21:17:08,120.81208037270751
2019-12-16,05:17:09,2019-12-15,21:17:09,120.79903193363208
2019-12-16,05:17:10,2019-12-15,21:17:10,120.77002261555188
2019-12-16,05:17:11,2019-12-15,21:17:11,120.78307990702832
2019-12-16,05:17:12,2019-12-15,21:17:12,120.6568977831604
2019-12-16,05:17:13,2019-12-15,21:17:13,120.69025363013208
2019-12-16,05:17:14,2019-12-15,21:17:14,120.64674407921228
2019-12-16,05:17:15,2019-12-15,21:17:15,120.63223499397168
2019-12-16,05:17:16,2019-12-15,21:17:16,120.6278884650802
2019-12-16,05:17:17,2019-12-15,21:17:17,120.59597555947168
2019-12-16,05:17:18,2019-12-15,21:17:18,120.66994622223584
2019-12-16,05:17:19,2019-12-15,21:17:19,120.68880183636792
2019-12-16,05:17:20,2019-12-15,21:17:20,120.6423886979198
2019-12-16,05:17:21,2019-12-15,21:17:21,120.47849534578772
2019-12-16,05:17:22,2019-12-15,21:17:22,120.36826524852356
2019-12-16,05:17:23,2019-12-15,21:17:23,120.3233039038396
2019-12-16,05:17:24,2019-12-15,21:17:24,120.28994805686791
2019-12-16,05:17:25,2019-12-15,21:17:25,120.27109244273583
2019-12-16,05:17:26,2019-12-15,21:17:26,120.12315111720751
2019-12-16,05:17:27,2019-12-15,21:17:27,120.0114780785802
2019-12-16,05:17:28,2019-12-15,21:17:28,119.99552605197644
2019-12-16,05:17:29,2019-12-15,21:17:29,119.89254607113207
2019-12-16,05:17:30,2019-12-15,21:17:30,119.86208495928771
2019-12-16,05:17:31,2019-12-15,21:17:31,119.73010451276416
2019-12-16,05:17:32,2019-12-15,21:17:32,119.69384507826416
2019-12-16,05:17:33,2019-12-15,21:17:33,119.58071139347167
2019-12-16,05:17:34,2019-12-15,21:17:34,119.54300016520752
2019-12-16,05:17:35,2019-12-15,21:17:35,119.4168180413396
2019-12-16,05:17:36,2019-12-15,21:17:36,119.3805586068396
2019-12-16,05:17:37,2019-12-15,21:17:37,119.31674164802357
2019-12-16,05:17:38,2019-12-15,21:17:38,119.31239511913208
2019-12-16,05:17:39,2019-12-15,21:17:39,119.25873186426416
2019-12-16,05:17:40,2019-12-15,21:17:40,119.148501767
2019-12-16,05:17:41,2019-12-15,21:17:41,119.08613660194813
2019-12-16,05:17:42,2019-12-15,21:17:42,119.03827166973583
2019-12-16,05:17:43,2019-12-15,21:17:43,119.00636761652832
2019-12-16,05:17:44,2019-12-15,21:17:44,118.96140627184435
2019-12-16,05:17:45,2019-12-15,21:17:45,118.8946857255
2019-12-16,05:17:46,2019-12-15,21:17:46,118.87873369889624
2019-12-16,05:17:47,2019-12-15,21:17:47,118.80621482989623
2019-12-16,05:17:48,2019-12-15,21:17:48,118.7206386694198
2019-12-16,05:17:49,2019-12-15,21:17:49,118.70468664281604
2019-12-16,05:17:50,2019-12-15,21:17:50,118.67277373720752
2019-12-16,05:17:51,2019-12-15,21:17:51,118.62201406986792
2019-12-16,05:17:52,2019-12-15,21:17:52,118.63651430270752
2019-12-16,05:17:53,2019-12-15,21:17:53,118.5828510478396
2019-12-16,05:17:54,2019-12-15,21:17:54,118.51468756013207
2019-12-16,05:17:55,2019-12-15,21:17:55,118.50018732729248
2019-12-16,05:17:56,2019-12-15,21:17:56,118.46827442168396
2019-12-16,05:17:57,2019-12-15,21:17:57,118.45377418884436
2019-12-16,05:17:58,2019-12-15,21:17:58,118.5030820624198
2019-12-16,05:17:59,2019-12-15,21:17:59,118.49728373976416
2019-12-16,05:18:00,2019-12-15,21:18:00,118.53499496802831
2019-12-16,05:18:01,2019-12-15,21:18:01,118.55964890481604
2019-12-16,05:18:02,2019-12-15,21:18:02,118.52629305784436
2019-12-16,05:18:03,2019-12-15,21:18:03,118.54224508444813
2019-12-16,05:18:04,2019-12-15,21:18:04,118.5465916133396
2019-12-16,05:18:05,2019-12-15,21:18:05,118.56399543370752
2019-12-16,05:18:06,2019-12-15,21:18:06,118.48713003581604
2019-12-16,05:18:07,2019-12-15,21:18:07,118.4088128441604
2019-12-16,05:18:08,2019-12-15,21:18:08,118.52338947031603
2019-12-16,05:18:09,2019-12-15,21:18:09,118.45087060131604
2019-12-16,05:18:10,2019-12-15,21:18:10,118.42040948947168
2019-12-16,05:18:11,2019-12-15,21:18:11,118.3435440915802
2019-12-16,05:18:12,2019-12-15,21:18:12,118.35659253065563
2019-12-16,05:18:13,2019-12-15,21:18:13,118.3290350063396
2019-12-16,05:18:14,2019-12-15,21:18:14,118.25941972486793
2019-12-16,05:18:15,2019-12-15,21:18:15,118.2492660209198
2019-12-16,05:18:16,2019-12-15,21:18:16,118.14339130494812
2019-12-16,05:18:17,2019-12-15,21:18:17,118.25796793110376
2019-12-16,05:18:18,2019-12-15,21:18:18,118.25941972486793
2019-12-16,05:18:19,2019-12-15,21:18:19,118.3217848899198
2019-12-16,05:18:20,2019-12-15,21:18:20,118.43926510360376
2019-12-16,05:18:21,2019-12-15,21:18:21,118.495831946
2019-12-16,05:18:22,2019-12-15,21:18:22,118.46827442168396
2019-12-16,05:18:23,2019-12-15,21:18:23,118.45812071773584
2019-12-16,05:18:24,2019-12-15,21:18:24,118.51613935389624
2019-12-16,05:18:25,2019-12-15,21:18:25,118.56399543370752
2019-12-16,05:18:26,2019-12-15,21:18:26,118.55964890481604
2019-12-16,05:18:27,2019-12-15,21:18:27,118.55964890481604
2019-12-16,05:18:28,2019-12-15,21:18:28,118.4668226279198
2019-12-16,05:18:29,2019-12-15,21:18:29,118.44941880755188
2019-12-16,05:18:30,2019-12-15,21:18:30,118.40300566910376
2019-12-16,05:18:31,2019-12-15,21:18:31,118.38995723002832
2019-12-16,05:18:32,2019-12-15,21:18:32,118.3943037589198
2019-12-16,05:18:33,2019-12-15,21:18:33,118.50598564994812
2019-12-16,05:18:34,2019-12-15,21:18:34,118.55239878839625
2019-12-16,05:18:35,2019-12-15,21:18:35,118.60170666197168
2019-12-16,05:18:36,2019-12-15,21:18:36,118.56689902123584
2019-12-16,05:18:37,2019-12-15,21:18:37,118.64232147776416
2019-12-16,05:18:38,2019-12-15,21:18:38,118.62056227610375
2019-12-16,05:18:39,2019-12-15,21:18:39,118.5901100166604
2019-12-16,05:18:40,2019-12-15,21:18:40,118.62781239252357
2019-12-16,05:18:41,2019-12-15,21:18:41,118.6698790020802
2019-12-16,05:18:42,2019-12-15,21:18:42,118.67133079584436
2019-12-16,05:18:43,2019-12-15,21:18:43,118.61766754097644
2019-12-16,05:18:44,2019-12-15,21:18:44,118.62491765739624
2019-12-16,05:18:45,2019-12-15,21:18:45,118.57705272518396
2019-12-16,05:18:46,2019-12-15,21:18:46,118.52773599920752
2019-12-16,05:18:47,2019-12-15,21:18:47,118.53644676179248
2019-12-16,05:18:48,2019-12-15,21:18:48,118.55674531728772
2019-12-16,05:18:49,2019-12-15,21:18:49,118.40590925663209
2019-12-16,05:18:50,2019-12-15,21:18:50,118.42476487076416
2019-12-16,05:18:51,2019-12-15,21:18:51,118.41025578552356
2019-12-16,05:18:52,2019-12-15,21:18:52,118.32759206497644
2019-12-16,05:18:53,2019-12-15,21:18:53,118.29858274689624
2019-12-16,05:18:54,2019-12-15,21:18:54,118.46537083415564
2019-12-16,05:18:55,2019-12-15,21:18:55,118.5465916133396
2019-12-16,05:18:56,2019-12-15,21:18:56,118.5465916133396
2019-12-16,05:18:57,2019-12-15,21:18:57,118.49728373976416
2019-12-16,05:18:58,2019-12-15,21:18:58,118.49003362334436
2019-12-16,05:18:59,2019-12-15,21:18:59,118.52629305784436
2019-12-16,05:19:00,2019-12-15,21:19:00,118.5320913805
2019-12-16,05:19:01,2019-12-15,21:19:01,118.54949520086792
2019-12-16,05:19:02,2019-12-15,21:19:02,118.42911139965564
2019-12-16,05:19:03,2019-12-15,21:19:03,118.46102430526416
2019-12-16,05:19:04,2019-12-15,21:19:04,118.42476487076416
2019-12-16,05:19:05,2019-12-15,21:19:05,118.4523223950802
2019-12-16,05:19:06,2019-12-15,21:19:06,118.42766845829247
2019-12-16,05:19:07,2019-12-15,21:19:07,118.47842812563208
2019-12-16,05:19:08,2019-12-15,21:19:08,118.53499496802831
2019-12-16,05:19:09,2019-12-15,21:19:09,118.46392789279248
2019-12-16,05:19:10,2019-12-15,21:19:10,118.44941880755188
2019-12-16,05:19:11,2019-12-15,21:19:11,118.3943037589198
2019-12-16,05:19:12,2019-12-15,21:19:12,118.28988083671229
2019-12-16,05:19:13,2019-12-15,21:19:13,118.25071781468397
2019-12-16,05:19:14,2019-12-15,21:19:14,118.1985063535802
2019-12-16,05:19:15,2019-12-15,21:19:15,118.15209321513208
2019-12-16,05:19:16,2019-12-15,21:19:16,118.14918962760376
2019-12-16,05:19:17,2019-12-15,21:19:17,118.10713187044811
2019-12-16,05:19:18,2019-12-15,21:19:18,118.03751658897644
2019-12-16,05:19:19,2019-12-15,21:19:19,118.02736288502832
2019-12-16,05:19:20,2019-12-15,21:19:20,117.96934424886791
2019-12-16,05:19:21,2019-12-15,21:19:21,118.01285379978772
2019-12-16,05:19:22,2019-12-15,21:19:22,117.99835356694813
2019-12-16,05:19:23,2019-12-15,21:19:23,117.92003637529248
2019-12-16,05:19:24,2019-12-15,21:19:24,117.86636426802356
2019-12-16,05:19:25,2019-12-15,21:19:25,117.84896044765564
2019-12-16,05:19:26,2019-12-15,21:19:26,117.87362323684437
2019-12-16,05:19:27,2019-12-15,21:19:27,117.7996525740802
2019-12-16,05:19:28,2019-12-15,21:19:28,117.7996525740802
2019-12-16,05:19:29,2019-12-15,21:19:29,117.84171033123584
2019-12-16,05:19:30,2019-12-15,21:19:30,117.77934516618396
2019-12-16,05:19:31,2019-12-15,21:19:31,117.83010483352356
2019-12-16,05:19:32,2019-12-15,21:19:32,117.78659528260376
2019-12-16,05:19:33,2019-12-15,21:19:33,117.7271337050802
2019-12-16,05:19:34,2019-12-15,21:19:34,117.78079695994812
2019-12-16,05:19:35,2019-12-15,21:19:35,117.78659528260376
2019-12-16,05:19:36,2019-12-15,21:19:36,117.77209504976416
2019-12-16,05:19:37,2019-12-15,21:19:37,117.70102797452832
2019-12-16,05:19:38,2019-12-15,21:19:38,117.76194134581604
2019-12-16,05:19:39,2019-12-15,21:19:39,117.93163302060375
2019-12-16,05:19:40,2019-12-15,21:19:40,117.95773875115565
2019-12-16,05:19:41,2019-12-15,21:19:41,118.0244592975
2019-12-16,05:19:42,2019-12-15,21:19:42,118.03461300144812
2019-12-16,05:19:43,2019-12-15,21:19:43,117.98529627547168
2019-12-16,05:19:44,2019-12-15,21:19:44,117.9446903120802
2019-12-16,05:19:45,2019-12-15,21:19:45,118.02010391620752
2019-12-16,05:19:46,2019-12-15,21:19:46,118.10858366421228
2019-12-16,05:19:47,2019-12-15,21:19:47,118.09552637273583
2019-12-16,05:19:48,2019-12-15,21:19:48,118.10713187044811
2019-12-16,05:19:49,2019-12-15,21:19:49,118.18690085586792
2019-12-16,05:19:50,2019-12-15,21:19:50,118.41170757928772
2019-12-16,05:19:51,2019-12-15,21:19:51,118.39575555268397
2019-12-16,05:19:52,2019-12-15,21:19:52,118.47117800921228
2019-12-16,05:19:53,2019-12-15,21:19:53,118.49438015223583
2019-12-16,05:19:54,2019-12-15,21:19:54,118.62926418628771
2019-12-16,05:19:55,2019-12-15,21:19:55,118.68003270602831
2019-12-16,05:19:56,2019-12-15,21:19:56,118.86278167229248
2019-12-16,05:19:57,2019-12-15,21:19:57,118.93530054129248
2019-12-16,05:19:58,2019-12-15,21:19:58,119.06582919405189
2019-12-16,05:19:59,2019-12-15,21:19:59,119.03681987597167
2019-12-16,05:20:00,2019-12-15,21:20:00,119.1194924489198
2019-12-16,05:20:01,2019-12-15,21:20:01,119.2282707524198
2019-12-16,05:20:02,2019-12-15,21:20:02,119.37621207794813
2019-12-16,05:20:03,2019-12-15,21:20:03,119.46903835484436
2019-12-16,05:20:04,2019-12-15,21:20:04,119.60681712402356
2019-12-16,05:20:05,2019-12-15,21:20:05,119.83452743497168
2019-12-16,05:20:06,2019-12-15,21:20:06,120.57277341644811
2019-12-16,05:20:07,2019-12-15,21:20:07,121.8171996871604
2019-12-16,05:20:08,2019-12-15,21:20:08,122.26245775270752
