,result,table,_start,_stop,date,Value (psi),_field,_measurement,wellname
,,0,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T14:03:25Z,20,Mode,eventMode,101
,,0,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T14:13:53Z,40,Mode,eventMode,101
,,0,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T14:13:57Z,50,Mode,eventMode,101
,,0,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T14:14:08Z,10,Mode,eventMode,101
,,0,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T14:15:04Z,30,Mode,eventMode,101
,,0,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T14:20:26Z,20,Mode,eventMode,101
,,0,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T14:32:27Z,50,Mode,eventMode,101
,,0,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T14:32:33Z,40,Mode,eventMode,101
,,0,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T14:32:39Z,10,Mode,eventMode,101
,,0,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T14:33:35Z,30,Mode,eventMode,101
,,0,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T14:40:29Z,20,Mode,eventMode,101
,,0,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T14:49:34Z,40,Mode,eventMode,101
,,0,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T14:50:02Z,50,Mode,eventMode,101
,,0,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T14:50:07Z,10,Mode,eventMode,101
,,0,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T14:51:03Z,30,Mode,eventMode,101
,,0,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T14:54:41Z,20,Mode,eventMode,101
,,0,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T15:06:41Z,40,Mode,eventMode,101
,,0,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T15:08:31Z,50,Mode,eventMode,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:18:46Z,142.029,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:18:47Z,141.876,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:18:48Z,141.815,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:18:49Z,141.815,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:18:50Z,141.754,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:18:51Z,142.029,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:18:52Z,141.876,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:18:53Z,141.968,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:18:54Z,141.968,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:18:55Z,141.876,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:18:56Z,141.785,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:18:57Z,141.815,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:18:58Z,141.663,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:18:59Z,141.724,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:00Z,141.663,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:06Z,141.51,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:07Z,141.418,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:08Z,141.418,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:09Z,141.571,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:10Z,141.449,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:11Z,141.357,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:12Z,141.296,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:13Z,141.357,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:14Z,141.51,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:15Z,141.724,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:16Z,141.754,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:17Z,141.663,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:18Z,141.51,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:19Z,141.663,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:20Z,141.663,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:21Z,141.663,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:22Z,141.449,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:23Z,141.449,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:24Z,141.51,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:25Z,141.602,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:26Z,141.724,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:27Z,141.663,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:28Z,141.602,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:29Z,141.907,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:30Z,141.571,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:31Z,141.815,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:32Z,141.968,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:33Z,141.907,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:34Z,141.815,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:35Z,142.059,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:36Z,142.029,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:37Z,142.12,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:38Z,142.212,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:39Z,142.029,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:19:40Z,141.907,Tubing Pressure,sensors,101
