1701844970,5896.890820312500,16.75431367561420,,
1701844980,5896.890820312500,16.75431367561420,,
1701844990,6619.059765625000,98.35509426771800,,
1701845000,7614.095507812500,98.75058383196080,,
1701845010,7614.095507812500,98.75058383196080,,
1701845020,7959.577343750000,98.99011710448610,,
1701845030,7848.947656250000,99.97671361343590,,
1701845040,7739.420117187500,98.85584683633110,,
1701845050,6137.840039062500,98.22968775385670,,
1701845060,6183.7978515625,98.38304797478220,,
1701845070,6285.3150390625,98.91480381630220,,
1701845080,6191.333789062500,98.51116243800980,,
1701845090,6191.333789062500,98.51116243800980,,
1701845100,6494.826953125000,98.7463507262265,,
1701845110,6286.903125000000,98.48102238659260,,
1701845120,6263.763476562500,98.98242466311750,,
1701845130,6355.5986328125,98.44143205215400,,
1701845140,6336.6888671875,99.3902067077749,,
1701845150,6359.004687500000,98.33521511065420,,
1701845160,6291.62265625,99.02800032471170,,
1701845170,6332.223046875,98.75671856380980,,
1701845180,6343.6595703125,99.54670534638520,,
1701845190,6270.333789062500,99.75774697845940,,
1701845200,6270.333789062500,99.75774697845940,,
1701845210,6338.509960937500,98.79103548859630,,
1701845220,6300.171679687500,99.6419781588832,,
1701845230,6273.600390625000,99.68155536753570,,
1701845240,6368.6673828125,98.75057817881100,,
1701845250,6276.0576171875,99.31292736027750,,
1701845260,6235.155078125000,99.68043513731910,,
1701845270,6395.9173828125,98.899209342559,,
1701845280,6281.6283203125,98.94910686749990,,
1701845290,6321.77890625,99.61505472497640,,
1701845300,6432.222851562500,99.76472363996350,,
1701845310,6305.25390625,98.99537933012250,,
1701845320,6290.595703125,99.72864989814900,,
1701845330,6290.595703125,99.72864989814900,,
1701845340,6299.9283203125,99.0647490187298,,
1701845350,6426.26953125,99.03636948685190,,
1701845360,6395.1529296875,99.20566748368760,,
1701845370,6495.8482421875,99.62166133883510,,
1701845380,6253.000781250000,99.33304201844120,,
1701845390,6343.902539062500,99.18011514014050,,
1701845400,6390.642578125,99.60963478256200,,
1701845410,6415.8978515625,99.45601007259710,,
1701845420,6378.951367187500,99.27838198409500,,
1701845430,6479.6474609375,99.58086570474880,,
1701845440,6427.181835937500,99.54997158050420,,
1701845450,6382.905078125000,99.35091420413090,,
1701845460,6591.767578125,99.53727351895850,,
1701845470,6418.707812500000,99.01879879830100,,
1701845480,6569.88125,99.00790975345450,,
1701845490,6286.0234375,98.25855064223160,,
1701845500,6286.0234375,98.25855064223160,,
1701845510,6418.665625,98.62986879451930,,
1701845520,6610.767382812500,99.00793697292540,,
1701845530,6421.295117187500,99.2033429788093,,
1701845540,6482.8041015625,99.20278929363030,,
1701845550,6422.558789062500,99.18158868383650,,
1701845560,6378.957812500000,98.76747321969270,,
1701845570,6462.734570312500,98.81486693638020,,
1701845580,6598.330273437500,99.59746019469670,,
1701845590,6512.0708984375,99.27784478104160,,
1701845600,6468.246289062500,99.32718031447020,,
1701845610,6436.454296875000,98.36802344638250,,
1701845620,6464.771484375,99.15104602421220,,
1701845630,6370.8861328125,98.9523165637682,,
1701845640,6459.8921875,98.70027687041320,,
1701845650,6431.884960937500,98.92947878030450,,
1701845660,6394.743359375000,98.93297954097530,,
1701845670,6501.130664062500,99.00460634760870,,
1701845680,6462.637109375,98.77392490337830,,
1701845690,6529.347460937500,98.46432819101060,,
1701845700,6435.8990234375,98.9449649445628,,
1701845710,6330.4556640625,98.41059324549610,,
1701845720,6466.0296875,99.27968626165310,,
1701845730,6382.7119140625,99.40783653005740,,
1701845740,6496.533398437500,99.00006641240370,,
1701845750,6425.7943359375,98.60717436200950,,
1701845760,6313.935546875,99.09081907130100,,
1701845770,6313.935546875,99.09081907130100,,
