,result,table,_start,_stop,date,Value (psi),_field,_measurement,wellname
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:44:34Z,154.48,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:44:35Z,154.541,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:44:36Z,154.541,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:44:37Z,154.694,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:44:38Z,154.877,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:44:39Z,154.755,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:44:40Z,154.816,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:44:41Z,154.816,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:44:42Z,154.755,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:44:43Z,154.816,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:44:44Z,154.755,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:44:45Z,154.694,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:44:46Z,154.755,Tubing Pressure,sensors,101
