,result,table,_start,_stop,date,Value (psi),_field,_measurement,wellname
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:02Z,166.473,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:03Z,166.412,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:04Z,166.412,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:05Z,166.473,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:06Z,166.199,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:07Z,166.412,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:08Z,166.412,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:09Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:10Z,166.412,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:15Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:16Z,166.26,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:17Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:18Z,166.29,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:19Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:20Z,166.321,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:21Z,166.321,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:22Z,166.443,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:23Z,166.321,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:24Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:25Z,166.443,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:26Z,166.443,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:27Z,166.321,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:28Z,166.29,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:29Z,166.351,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:30Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:31Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:32Z,166.351,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:33Z,166.443,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:34Z,166.29,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:35Z,166.229,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:36Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:37Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:38Z,166.351,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:39Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:40Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:41Z,166.29,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:42Z,166.351,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:43Z,166.504,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:44Z,166.443,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:45Z,166.443,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:50Z,167.694,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:51Z,166.412,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:52Z,166.473,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:53Z,166.351,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:54Z,166.351,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:55Z,166.412,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:56Z,166.473,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:57Z,166.321,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:58Z,166.504,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:20:59Z,166.504,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:00Z,166.473,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:01Z,166.473,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:02Z,166.351,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:03Z,166.321,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:04Z,166.321,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:05Z,166.199,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:06Z,166.351,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:07Z,166.321,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:08Z,166.321,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:09Z,166.321,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:10Z,166.199,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:11Z,166.351,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:12Z,166.473,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:13Z,166.351,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:14Z,166.351,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:15Z,166.26,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:16Z,166.321,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:17Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:18Z,166.26,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:19Z,166.351,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:20Z,166.351,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:24Z,166.412,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:25Z,166.412,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:26Z,166.473,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:27Z,166.412,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:28Z,166.351,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:29Z,166.351,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:30Z,166.412,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:31Z,166.351,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:32Z,166.473,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:33Z,166.321,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:34Z,166.351,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:35Z,166.473,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:36Z,166.321,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:37Z,166.351,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:38Z,166.473,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:39Z,166.351,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:40Z,166.412,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:41Z,166.473,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:42Z,166.351,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:43Z,166.412,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:44Z,166.473,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:45Z,166.351,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:46Z,166.351,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:47Z,166.443,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:48Z,166.26,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:49Z,166.443,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:50Z,166.26,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:51Z,166.321,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:52Z,166.412,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:53Z,166.29,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:54Z,166.138,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:21:59Z,166.29,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:00Z,166.443,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:01Z,166.29,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:02Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:03Z,166.443,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:04Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:05Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:06Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:07Z,166.443,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:08Z,166.29,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:09Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:10Z,166.29,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:11Z,166.229,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:12Z,166.199,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:13Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:14Z,166.168,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:15Z,166.321,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:16Z,166.29,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:17Z,166.29,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:18Z,166.168,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:19Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:20Z,166.534,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:21Z,166.29,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:22Z,166.321,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:23Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:24Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:25Z,166.321,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:26Z,166.321,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:27Z,166.412,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:28Z,166.321,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:29Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:33Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:34Z,166.321,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:35Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:36Z,166.229,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:37Z,166.26,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:38Z,166.321,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:39Z,166.26,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:40Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:41Z,166.321,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:42Z,166.321,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:43Z,166.321,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:44Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:45Z,166.229,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:46Z,166.321,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:47Z,166.26,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:48Z,166.26,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:49Z,166.26,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:50Z,166.321,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:51Z,166.26,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:52Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:53Z,166.229,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:54Z,166.26,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:55Z,166.321,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:56Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:57Z,166.382,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:58Z,166.26,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:22:59Z,166.321,Tubing Pressure,sensors,141
,,1,2022-10-17T05:10:21.23284007Z,2022-10-18T05:10:21.23284007Z,2022-10-17T18:23:00Z,166.382,Tubing Pressure,sensors,141
